area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
24017,5,722511,78,0,2019,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,76,2318,2278,2292,10852068,9799291,96021,364,,1.08,1.56,1.53,1.52,1.76,2,1.54,1.15,,2,2.7,104,4.7,67,3,87,3.9,611205,6,770826,8.5,-2365,-2.4,8,2.2
24017,5,722511,78,0,2019,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,76,2378,2526,2496,11853621,6352138,84843,370,,1.07,1.56,1.62,1.58,1.65,2.32,2.2,1.04,,1,1.3,131,5.8,196,8.4,159,6.8,1128286,10.5,612022,10.7,6444,8.2,12,3.4
24017,5,722511,78,0,2019,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,76,2512,2497,2454,12025398,4038378,64550,372,,1.06,1.6,1.61,1.6,1.62,1.99,2.2,1.01,,-3,-3.8,140,5.9,167,7.2,204,9.1,1354783,12.7,513437,14.6,6514,11.2,18,5.1
24017,5,722511,78,0,2019,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,77,2446,2421,2382,11660161,3189631,41758,371,,1.07,1.6,1.57,1.54,1.6,1.69,1.56,1.02,,0,0,211,9.4,190,8.5,170,7.7,1148043,10.9,206063,6.9,-993,-2.3,8,2.2
51107,5,722511,78,0,2019,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,285,6494,6405,6546,36834539,31134758,110466,437,,0.92,1.04,1.03,1.03,0.94,1.19,0.55,0.91,,3,1.1,-17,-0.3,28,0.4,103,1.6,641413,1.8,382903,1.2,-59544,-35,5,1.2
51107,5,722511,78,0,2019,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,284,6537,6793,7103,40883649,16326246,71441,462,,0.91,1.01,1.03,1.05,0.98,1.54,0.92,0.95,,8,2.9,82,1.3,64,1,369,5.5,2579218,6.7,705407,4.5,-18102,-20.2,18,4.1
51107,5,722511,78,0,2019,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,289,7051,6934,6644,41678808,11458081,69354,466,,0.94,1.04,1.03,1.04,0.97,1.37,1,0.93,,10,3.6,313,4.6,198,2.9,161,2.5,3288597,8.6,1052326,10.1,-4034,-5.5,22,5
51107,5,722511,78,0,2019,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,294,6864,6834,6986,42925270,9482077,72222,479,,0.94,1.06,1.06,1.08,0.99,1.35,1.25,0.93,,10,3.5,387,6,267,4.1,394,6,3052082,7.7,498602,5.6,5588,8.4,10,2.1
24027,5,722511,78,0,2019,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,5517,5424,5526,29704690,25709575,234622,416,,0.67,0.88,0.86,0.87,0.73,0.89,0.57,0.84,,-6,-3.5,51,0.9,61,1.1,132,2.4,691524,2.4,499187,2,-9240,-3.8,3,0.7
24027,5,722511,78,0,2019,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,171,5526,5528,5632,30953879,13741557,137161,428,,0.68,0.86,0.85,0.84,0.69,1.34,0.93,0.81,,-2,-1.2,110,2,11,0.2,80,1.4,1322238,4.5,277348,2.1,-2458,-1.8,13,3.1
24027,5,722511,78,0,2019,3,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,170,5599,5614,5309,30750506,8250809,79584,430,,0.68,0.83,0.84,0.82,0.66,0.96,0.62,0.8,,-10,-5.6,36,0.6,121,2.2,-125,-2.3,1325717,4.5,-327811,-3.8,-18390,-18.8,18,4.4
24027,5,722511,78,0,2019,4,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,169,5356,5344,5371,30182975,6697952,66534,433,,0.68,0.84,0.84,0.84,0.67,0.94,0.6,0.79,,-3,-1.7,-203,-3.7,-165,-3,-179,-3.2,-362960,-1.2,-812896,-10.8,-29491,-30.7,9,2.1
24003,1,722511,78,0,2019,1,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,31,34,37,374906,0,0,848,,5.65,6.28,6.73,7.43,13.97,0,0,2.05,,0,0,-1,-3.1,2,6.2,6,19.4,-53039,-12.4,0,0,0,0,-192,-18.5
24003,1,722511,78,0,2019,2,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,36,40,42,510909,0,0,999,,5.73,7,7.78,8.12,16.85,0,0,2.21,,0,0,6,20,9,29,11,35.5,87765,20.7,0,0,0,0,-62,-5.8
24003,1,722511,78,0,2019,3,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,40,40,41,479770,0,0,915,,5.72,7.64,7.83,8.18,16.05,0,0,2.04,,0,0,10,33.3,7,21.2,9,28.1,101134,26.7,0,0,0,0,-5,-0.5
24003,1,722511,78,0,2019,4,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,41,42,41,575049,0,0,1070,,5.69,8.16,8.62,8.43,19.3,0,0,2.3,,0,0,9,28.1,13,44.8,12,41.4,157553,37.7,0,0,0,0,-1,-0.1
24003,5,722511,78,0,2019,1,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,365,12992,12860,12991,74924764,64230009,672317,445,,0.97,1.32,1.31,1.3,1.36,1.55,1.31,1.04,,-2,-0.5,255,2,245,1.9,221,1.7,2206852,3,1435590,2.3,-73565,-9.9,5,1.1
24003,5,722511,78,0,2019,2,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,367,13276,13584,14047,80590127,34761877,392462,455,,0.97,1.3,1.32,1.34,1.29,1.91,1.66,0.98,,2,0.5,252,1.9,95,0.7,298,2.2,2967259,3.8,406723,1.2,-46533,-10.6,10,2.2
24003,5,722511,78,0,2019,3,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,373,14105,13865,13305,83158076,23854380,271176,465,,0.99,1.33,1.32,1.31,1.33,1.64,1.4,1,,3,0.8,481,3.5,264,1.9,-241,-1.8,5031999,6.4,2003271,9.2,-35756,-11.6,23,5.2
24003,5,722511,78,0,2019,4,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,376,12877,12598,12681,78919093,16090918,177165,477,,0.99,1.28,1.26,1.26,1.3,1.3,1.13,1.02,,6,1.6,-314,-2.4,-419,-3.2,-413,-3.2,623853,0.8,-792379,-4.7,-47836,-21.3,17,3.7
24017,5,722511,78,0,2020,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,78,2291,2395,2234,11504669,10371271,105084,384,,1.08,1.54,1.59,1.55,1.83,2.12,1.78,1.17,,2,2.6,-27,-1.2,117,5.1,-58,-2.5,652601,6,571980,5.8,9063,9.4,20,5.5
24017,5,722511,78,0,2020,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,75,1039,984,1452,5316688,2321821,25563,353,,1.07,1.95,1.35,1.46,1.59,2.19,1.95,1.03,,-1,-1.3,-1339,-56.3,-1542,-61,-1044,-41.8,-6536933,-55.1,-4030317,-63.4,-59280,-69.9,-17,-4.6
24017,5,722511,78,0,2020,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,76,1823,1862,1944,9433571,3730146,55533,387,,1.1,1.67,1.69,1.73,1.76,2.09,2.38,1.04,,0,0,-689,-27.4,-635,-25.4,-510,-20.8,-2591827,-21.6,-308232,-7.6,-9017,-14,15,4
24017,5,722511,78,0,2020,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,79,2029,1938,1884,10336776,2798813,34556,408,,1.15,1.77,1.69,1.77,1.91,2.14,2.27,1.09,,2,2.6,-417,-17,-483,-20,-498,-20.9,-1323385,-11.3,-390818,-12.3,-7202,-17.2,37,10
51107,5,722511,78,0,2020,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,297,6949,6840,6661,39414741,32909744,142659,445,,0.96,1.09,1.07,1.08,0.99,1.23,0.85,0.91,,12,4.2,455,7,435,6.8,115,1.8,2580202,7,1774986,5.7,32193,29.1,8,1.8
51107,5,722511,78,0,2020,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,300,2550,3085,4275,20187815,6960720,35606,470,,0.98,1.09,0.96,1,1.02,1.75,1.39,1.01,,16,5.6,-3987,-61,-3708,-54.6,-2828,-39.8,-20695834,-50.6,-9365526,-57.4,-35835,-50.2,8,1.7
51107,5,722511,78,0,2020,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,295,5143,5296,5191,31941052,9338922,51705,472,,0.96,1.09,1.1,1.07,1,1.53,1.17,0.92,,6,2.1,-1908,-27.1,-1638,-23.6,-1453,-21.9,-9737756,-23.4,-2119159,-18.5,-17649,-25.4,6,1.3
51107,5,722511,78,0,2020,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,300,5315,5339,5266,33740086,7226309,41255,489,,0.98,1.08,1.1,1.16,1.01,1.35,1.14,0.9,,6,2,-1549,-22.6,-1495,-21.9,-1720,-24.6,-9185184,-21.4,-2255768,-23.8,-30967,-42.9,10,2.1
24027,5,722511,78,0,2020,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,170,5333,5382,4999,29221524,25187824,194056,429,,0.68,0.85,0.85,0.83,0.7,0.87,0.51,0.83,,3,1.8,-184,-3.3,-42,-0.8,-527,-9.5,-483166,-1.6,-521751,-2,-40566,-17.3,13,3.1
24027,5,722511,78,0,2020,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,171,1937,2191,3145,13644699,4954304,39592,433,,0.71,0.83,0.69,0.75,0.64,1.31,0.77,0.85,,0,0,-3589,-64.9,-3337,-60.4,-2487,-44.2,-17309180,-55.9,-8787253,-63.9,-97569,-71.1,5,1.2
24027,5,722511,78,0,2020,3,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,165,3619,3560,3661,21148304,6538806,54062,450,,0.69,0.79,0.77,0.78,0.61,1.1,0.65,0.78,,-5,-2.9,-1980,-35.4,-2054,-36.6,-1648,-31,-9602202,-31.2,-1712003,-20.7,-25522,-32.1,20,4.7
24027,5,722511,78,0,2020,4,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,165,3784,3838,3675,21591149,5132206,46245,441,,0.69,0.8,0.82,0.84,0.63,0.97,0.62,0.77,,-4,-2.4,-1572,-29.4,-1506,-28.2,-1696,-31.6,-8591826,-28.5,-1565746,-23.4,-20289,-30.5,8,1.8
24003,1,722511,78,0,2020,1,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,41,39,36,537072,0,0,1068,,5.64,8.86,8.12,7.69,19.77,0,0,2.41,,0,0,10,32.3,5,14.7,-1,-2.7,162166,43.3,0,0,0,0,220,25.9
24003,1,722511,78,0,2020,2,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,34,32,32,411953,0,0,970,,5.78,7.78,7.28,7.24,16.96,0,0,2.28,,0,0,-2,-5.6,-8,-20,-10,-23.8,-98956,-19.4,0,0,0,0,-29,-2.9
24003,1,722511,78,0,2020,3,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,31,31,31,466079,0,0,1157,,5.94,6.73,7.41,7.48,18.3,0,0,2.55,,0,0,-9,-22.5,-9,-22.5,-10,-24.4,-13691,-2.9,0,0,0,0,242,26.4
24003,1,722511,78,0,2020,4,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,29,30,33,438447,0,0,1100,,5.97,7.02,7.46,8.57,18.1,0,0,2.36,,0,0,-12,-29.3,-12,-28.6,-8,-19.5,-136602,-23.8,0,0,0,0,30,2.8
24003,5,722511,78,0,2020,1,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,375,12433,12362,11830,72977395,62460105,595739,460,,0.99,1.25,1.24,1.24,1.29,1.49,1.23,1.04,,10,2.7,-559,-4.3,-498,-3.9,-1161,-8.9,-1947369,-2.6,-1769904,-2.8,-76578,-11.4,15,3.4
24003,5,722511,78,0,2020,2,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,371,4343,5073,7670,33411363,12219920,102684,451,,1.01,1.21,1.03,1.16,1.14,1.86,1.29,1.01,,4,1.1,-8933,-67.3,-8511,-62.7,-6377,-45.4,-47178764,-58.5,-22541957,-64.8,-289778,-73.8,-4,-0.9
24003,5,722511,78,0,2020,3,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,374,9499,9568,9667,59098787,19389505,187245,475,,1.04,1.29,1.29,1.29,1.26,1.84,1.33,0.98,,1,0.3,-4606,-32.7,-4297,-31,-3638,-27.3,-24059289,-28.9,-4464875,-18.7,-83931,-31,10,2.2
24003,5,722511,78,0,2020,4,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,380,9835,9805,9104,61404008,13230897,126177,493,,1.05,1.29,1.3,1.3,1.32,1.57,1.12,1.02,,4,1.1,-3042,-23.6,-2793,-22.2,-3577,-28.2,-17515085,-22.2,-2860021,-17.8,-50988,-28.8,16,3.4
24017,5,722511,78,0,2021,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,81,1807,1878,1912,9499410,8342963,245205,392,,1.19,1.77,1.74,1.68,2.03,2.34,2.47,1.18,,3,3.8,-484,-21.1,-517,-21.6,-322,-14.4,-2005259,-17.4,-2028308,-19.6,140121,133.3,8,2.1
24017,5,722511,78,0,2021,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,82,2092,2202,2310,12620179,6385939,214872,441,,1.21,1.73,1.76,1.74,1.83,2.64,2.68,1.05,,7,9.3,1053,101.3,1218,123.8,858,59.1,7303491,137.4,4064118,175,189309,740.6,88,24.9
24017,5,722511,78,0,2021,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,81,2385,2316,2258,13453004,4884057,165477,446,,1.19,1.74,1.71,1.7,1.77,2.37,2.53,1.03,,5,6.6,562,30.8,454,24.4,314,16.2,4019433,42.6,1153911,30.9,109944,198,59,15.2
24017,5,722511,78,0,2021,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,82,2265,2266,2286,13582153,3553288,103647,460,,1.21,1.69,1.68,1.68,1.76,2.06,2.18,1.05,,3,3.8,236,11.6,328,16.9,402,21.3,3245377,31.4,754475,27,69091,199.9,52,12.7
51107,5,722511,78,0,2021,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,298,5233,5121,5286,31621438,25803236,185026,467,,0.97,1.18,1.08,1.07,1.06,1.31,1.09,0.96,,1,0.3,-1716,-24.7,-1719,-25.1,-1375,-20.6,-7793303,-19.8,-7106508,-21.6,42367,29.7,22,4.9
51107,5,722511,78,0,2021,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,304,5486,5856,6385,40803246,15398133,124433,531,,0.98,1.04,1.06,1.09,1.02,1.6,1.31,0.95,,4,1.3,2936,115.1,2771,89.8,2110,49.4,20615431,102.1,8437413,121.2,88827,249.5,61,13
51107,5,722511,78,0,2021,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,306,6532,6412,6096,46741982,12882338,110306,567,,0.97,1.07,1.06,1.05,0.99,1.46,1.19,0.94,,11,3.7,1389,27,1116,21.1,905,17.4,14800930,46.3,3543416,37.9,58601,113.3,95,20.1
51107,5,722511,78,0,2021,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,309,6178,6197,6248,48810154,9726483,82964,605,,0.96,1.05,1.05,1.06,1.03,1.26,1.04,0.97,,9,3,863,16.2,858,16.1,982,18.6,15070068,44.7,2500174,34.6,41709,101.1,116,23.7
24027,5,722511,78,0,2021,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,163,3631,3647,3818,21335397,17807090,505238,444,,0.69,0.85,0.8,0.8,0.68,0.86,0.85,0.84,,-7,-4.1,-1702,-31.9,-1735,-32.2,-1181,-23.6,-7886127,-27,-7380734,-29.3,311182,160.4,15,3.5
24027,5,722511,78,0,2021,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,170,4045,4249,4498,27241223,11417273,321905,491,,0.72,0.81,0.81,0.82,0.65,1.23,1.08,0.8,,-1,-0.6,2108,108.8,2058,93.9,1353,43,13596524,99.6,6462969,130.5,282313,713.1,58,13.4
24027,5,722511,78,0,2021,3,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,4663,4589,4399,31012296,9821163,278404,524,,0.7,0.82,0.81,0.8,0.64,1.13,0.97,0.79,,2,1.2,1044,28.8,1029,28.9,738,20.2,9863992,46.6,3282357,50.2,224342,415,74,16.4
24027,5,722511,78,0,2021,4,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,4501,4551,4648,31791638,7861934,222098,536,,0.73,0.82,0.83,0.84,0.65,1.05,1.02,0.79,,8,4.8,717,18.9,713,18.6,973,26.5,10200489,47.2,2729728,53.2,175853,380.3,95,21.5
24003,1,722511,78,0,2021,1,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,33,36,36,528058,0,0,1161,,6,9.07,9.43,9.49,24.02,0,0,2.57,,0,0,-8,-19.5,-3,-7.7,0,0,-9014,-1.7,0,0,0,0,93,8.7
24003,1,722511,78,0,2021,2,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,38,39,40,474664,0,0,936,,6.12,10.1,10.51,10.72,20.9,0,0,2,,0,0,4,11.8,7,21.9,8,25,62711,15.2,0,0,0,0,-34,-3.5
24003,1,722511,78,0,2021,3,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,40,40,41,605259,0,0,1154,,6.19,10.46,10.69,11.15,25.18,0,0,2.34,,0,0,9,29,9,29,10,32.3,139180,29.9,0,0,0,0,-3,-0.3
24003,1,722511,78,0,2021,4,,"Anne Arundel County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,40,41,41,525923,0,0,995,,6.28,11,11.16,11.95,22.31,0,0,1.96,,0,0,11,37.9,11,36.7,8,24.2,87476,20,0,0,0,0,-105,-9.5
24003,5,722511,78,0,2021,1,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,374,8420,8814,9324,53716577,44559092,1372489,467,,1.04,1.23,1.22,1.22,1.25,1.51,1.65,1.02,,-1,-0.3,-4013,-32.3,-3548,-28.7,-2506,-21.2,-19260818,-26.4,-17901013,-28.7,776750,130.4,7,1.5
24003,5,722511,78,0,2021,2,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,376,10133,10789,11592,75382514,31868332,1000517,535,,1.05,1.26,1.28,1.31,1.26,2.12,2.01,0.98,,5,1.3,5790,133.3,5716,112.7,3922,51.1,41971151,125.6,19648412,160.8,897833,874.4,84,18.6
24003,5,722511,78,0,2021,3,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,374,11993,11822,11275,84318164,25510920,798119,555,,1.05,1.31,1.3,1.27,1.28,1.92,1.81,0.99,,0,0,2494,26.3,2254,23.6,1608,16.6,25219377,42.7,6121415,31.6,610874,326.2,80,16.8
24003,5,722511,78,0,2021,4,,"Anne Arundel County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,374,11385,11277,11343,85234929,18484109,565852,578,,1.05,1.27,1.26,1.26,1.28,1.61,1.64,1.01,,-6,-1.6,1550,15.8,1472,15,2239,24.6,23830921,38.8,5253212,39.7,439675,348.5,85,17.2
24017,5,722511,78,0,2022,1,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,82,2225,2233,2254,12424414,10811607,185675,427,,1.22,1.71,1.69,1.67,1.94,2.26,2,1.14,,1,1.2,418,23.1,355,18.9,342,17.9,2925004,30.8,2468644,29.6,-59530,-24.3,35,8.9
24017,5,722511,78,0,2022,2,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,85,2318,2377,2444,14059146,6282069,124219,454,,1.25,1.69,1.7,1.71,1.71,2.69,2.49,1,,3,3.7,226,10.8,175,7.9,134,5.8,1438967,11.4,-103870,-1.6,-90653,-42.2,13,2.9
24017,5,722511,78,0,2022,3,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,81,2378,2336,2246,14229421,4016529,82482,472,,1.17,1.64,1.65,1.63,1.59,2.19,2.11,0.97,,0,0,-7,-0.3,20,0.9,-12,-0.5,776417,5.8,-867528,-17.8,-82995,-50.2,26,5.8
24017,5,722511,78,0,2022,4,,"Charles County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,83,2263,2254,2270,13629203,2959671,55141,463,,1.2,1.64,1.63,1.62,1.65,1.89,1.72,1.01,,1,1.2,-2,-0.1,-12,-0.5,-16,-0.7,47050,0.3,-593617,-16.7,-48506,-46.8,3,0.7
51107,5,722511,78,0,2022,1,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,318,6274,6259,6304,43832388,34381423,232834,537,,0.98,1.09,1.07,1.07,1.04,1.3,1.13,0.97,,20,6.7,1041,19.9,1138,22.2,1018,19.3,12210950,38.6,8578187,33.2,47808,25.8,70,15
51107,5,722511,78,0,2022,2,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,325,6339,6568,6757,48323823,15234449,115772,567,,0.99,1.04,1.05,1.06,0.96,1.5,1.32,0.92,,21,6.9,853,15.5,712,12.2,372,5.8,7520577,18.4,-163684,-1.1,-8661,-7,36,6.8
51107,5,722511,78,0,2022,3,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,331,6917,6823,6456,52233375,11655749,98644,597,,0.98,1.06,1.06,1.04,0.97,1.32,1.15,0.92,,25,8.2,385,5.9,411,6.4,360,5.9,5491393,11.7,-1226589,-9.5,-11662,-10.6,30,5.3
51107,5,722511,78,0,2022,4,,"Loudoun County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,348,6754,6805,6920,52442259,10243503,119467,591,,1.01,1.08,1.09,1.11,1,1.4,1.75,0.91,,39,12.6,576,9.3,608,9.8,672,10.8,3632105,7.4,517020,5.3,36503,44,-14,-2.3
24027,5,722511,78,0,2022,1,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,173,5113,5117,5178,34347063,27726046,438738,514,,0.73,0.96,0.95,0.95,0.84,1.06,0.87,0.89,,10,6.1,1482,40.8,1470,40.3,1360,35.6,13011666,61,9918956,55.7,-66500,-13.2,70,15.8
24027,5,722511,78,0,2022,2,,"Howard County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,177,5338,5463,5640,38759626,14026305,226830,544,,0.74,0.95,0.95,0.96,0.8,1.55,1.23,0.84,,7,4.1,1293,32,1214,28.6,1142,25.4,11518403,42.3,2609032,22.9,-95075,-29.5,53,10.8
